unixtime,mouseX,mouseY,collision,mode
1508047684381,1267,575,23,mode0
1508047684398,1265,574,23,mode0
1508047684414,1257,574,23,mode0
1508047684432,1253,574,23,mode0
1508047684449,1224,574,23,mode0
1508047684465,1189,576,23,mode0
1508047684483,1126,576,23,mode0
1508047684503,1070,578,24,mode0
1508047684522,1060,580,24,mode0
1508047684540,1033,583,24,mode0
1508047684556,1023,585,24,mode0
1508047684573,1011,586,24,mode0
1508047684589,1006,586,24,mode0
1508047684606,1001,586,24,mode0
1508047684623,1000,587,24,mode0
1508047684639,995,590,24,mode0
1508047684656,993,592,24,mode0
1508047684673,993,593,24,mode0
1508047684689,993,593,24,mode0
1508047684706,993,593,24,mode0
1508047684723,992,591,24,mode0
1508047684740,992,576,25,mode0
1508047684757,992,566,25,mode0
1508047684775,992,552,25,mode0
1508047684791,992,547,25,mode0
1508047684808,995,529,25,mode0
1508047684824,997,521,25,mode0
1508047684840,997,517,25,mode0
1508047684858,997,516,25,mode0
1508047684875,997,516,25,mode0
1508047684891,997,516,25,mode0
1508047684907,997,516,25,mode0
1508047684924,991,515,25,mode0
1508047684941,972,509,25,mode0
1508047684957,969,508,26,mode0
1508047684975,963,504,26,mode0
1508047684993,963,503,26,mode0
1508047685009,960,498,26,mode0
1508047685025,958,493,26,mode0
1508047685042,957,489,26,mode0
1508047685059,957,487,26,mode0
1508047685076,957,482,26,mode0
1508047685092,959,475,26,mode0
1508047685109,961,473,26,mode0
1508047685126,973,460,26,mode0
1508047685142,976,459,26,mode0
1508047685159,980,456,26,mode0
1508047685176,982,455,27,mode0
1508047685194,985,453,27,mode0
1508047685212,990,449,27,mode0
1508047685227,991,449,27,mode0
1508047685244,993,448,27,mode0
1508047685261,993,448,27,mode0
1508047685278,993,448,27,mode0
1508047685294,993,448,27,mode0
1508047685311,993,448,27,mode0
1508047685327,988,448,27,mode0
1508047685345,978,448,27,mode0
1508047685362,945,448,27,mode0
1508047685378,932,448,27,mode0
1508047685395,884,444,27,mode0
1508047685411,879,443,27,mode0
1508047685428,865,442,28,mode0
1508047685446,864,442,28,mode0
1508047685464,864,442,28,mode0
1508047685481,863,441,28,mode0
1508047685500,859,440,28,mode0
1508047685517,848,436,28,mode0
1508047685534,842,433,28,mode0
1508047685551,836,433,28,mode0
1508047685567,834,433,28,mode0
1508047685583,827,433,28,mode0
1508047685600,824,433,28,mode0
1508047685617,811,433,28,mode0
1508047685635,774,433,28,mode0
1508047685650,739,434,28,mode0
1508047685667,729,434,28,mode0
1508047685684,694,436,28,mode0
1508047685700,668,436,28,mode0
1508047685718,658,436,28,mode0
